param-0-nm,param-1-n,param-2-m,Rewrite-for-gen-real,Rewrite-for-gen-sys,Rewrite-for-gen-user,Rewrite-for-gen:etransitivity-for-sides-real,Rewrite-for-gen:etransitivity-for-sides-sys,Rewrite-for-gen:etransitivity-for-sides-user,Rewrite-for-gen:generalize-hyps-for-rewriting-real,Rewrite-for-gen:generalize-hyps-for-rewriting-sys,Rewrite-for-gen:generalize-hyps-for-rewriting-user,Rewrite-for-gen-skip-cbv-real,Rewrite-for-gen-skip-cbv-sys,Rewrite-for-gen-skip-cbv-user,Rewrite-lhs-for-regression-quadratic-real,Rewrite-lhs-for-regression-quadratic-sys,Rewrite-lhs-for-regression-quadratic-user,Rewrite-lhs-for-skip-cbv-regression-quadratic-real,Rewrite-lhs-for-skip-cbv-regression-quadratic-sys,Rewrite-lhs-for-skip-cbv-regression-quadratic-user,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,do-reify-rhs-with:notypeclasses-refine-real,do-reify-rhs-with:notypeclasses-refine-sys,do-reify-rhs-with:notypeclasses-refine-user,do-reify-rhs-with:reify-hint-real,do-reify-rhs-with:reify-hint-sys,do-reify-rhs-with:reify-hint-user,do-rewrite-with:refine-interp-rewrite-real,do-rewrite-with:refine-interp-rewrite-sys,do-rewrite-with:refine-interp-rewrite-user,do-rewrite-with:refine-trans-real,do-rewrite-with:refine-trans-sys,do-rewrite-with:refine-trans-user,do-rewrite-with:vm-cast-no-check-real,do-rewrite-with:vm-cast-no-check-sys,do-rewrite-with:vm-cast-no-check-user,final-cbv-real,final-cbv-sys,final-cbv-user,prove-Wf-real,prove-Wf-sys,prove-Wf-user,prove-Wf-with:refine-real,prove-Wf-with:refine-sys,prove-Wf-with:refine-user,prove-Wf-with:reflexivity-real,prove-Wf-with:reflexivity-sys,prove-Wf-with:reflexivity-user,prove-Wf-with:split-real,prove-Wf-with:split-sys,prove-Wf-with:split-user,prove-Wf-with:vm-compute-real,prove-Wf-with:vm-compute-sys,prove-Wf-with:vm-compute-user,reification-real,reification-sys,reification-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,rewriting-real,rewriting-sys,rewriting-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,vm-compute-and-unify-in-rewrite-real,vm-compute-and-unify-in-rewrite-sys,vm-compute-and-unify-in-rewrite-user
2017,2017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131,0.01,0.015,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1,2018,,,,,,,,,,,,,,,,,,,33.183,0.,33.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,1,,,,,,,,,,,,,,,,,,,20.571,0.,20.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.021,0.,17.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.336,0.,5.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,1,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.083,0.,13.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,2028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.483,0.007,4.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,1,2029,,,,,,,,,,,,,,,,,,,33.783,0.,33.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,2029,1,,,,,,,,,,,,,,,,,,,21.197,0.004,21.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.841,0.,14.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,2034,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.444,0.063,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.638,0.,15.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,2037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.673,0.,4.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,1,2039,,,,,,,,,,,,,,,,,,,33.829,0.,33.829,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,2039,1,,,,,,,,,,,,,,,,,,,20.616,0.,20.617,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,1,2043,,,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,0.018,0.003,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,2043,1,,,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,1,2050,,,,,,,,,,,,,,,,,,,47.452,0.,47.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,2050,1,,,,,,,,,,,,,,,,,,,30.227,0.,30.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,1,2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.215,0.,17.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,2052,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.218,0.,6.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,1,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,0.009,0.013,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,2053,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,0.011,0.015,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,1,2060,,,,,,,,,,,,,,,,,,,47.683,0.,47.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,2060,1,,,,,,,,,,,,,,,,,,,30.341,0.,30.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.468,0.,18.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,2067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.635,0.015,6.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,45,46,,,,,,,,,,,,,,,,,,,0.236,0.,0.236,0.003,0.,0.003,0.004,0.,0.004,0.123,0.011,0.011,0.26,0.,0.26,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,1,2071,,,,,,,,,,,,,,,,,,,47.778,0.,47.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,2071,1,,,,,,,,,,,,,,,,,,,30.307,0.,30.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,1,2081,,,,,,,,,,,,,,,,,,,47.884,0.,47.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,2081,1,,,,,,,,,,,,,,,,,,,30.387,0.,30.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,1,2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.199,0.,16.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,2082,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49,0.031,6.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,1,2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131,0.008,0.015,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,2089,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144,0.012,0.025,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,1,2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.581,0.003,14.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,2091,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.056,0.071,5.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,1,2092,,,,,,,,,,,,,,,,,,,47.942,0.,47.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,2092,1,,,,,,,,,,,,,,,,,,,30.413,0.,30.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,1,2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.981,0.,18.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,2097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.271,0.,6.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,1,2101,,,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,2101,1,,,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,1,2102,,,,,,,,,,,,,,,,,,,47.938,0.,47.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,2102,1,,,,,,,,,,,,,,,,,,,30.488,0.,30.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,1,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,2105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,1,2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.913,0.,17.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,2112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.501,0.035,6.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,1,2113,,,,,,,,,,,,,,,,,,,48.221,0.,48.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,2113,1,,,,,,,,,,,,,,,,,,,30.865,0.,30.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,1,2123,,,,,,,,,,,,,,,,,,,48.217,0.,48.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,2123,1,,,,,,,,,,,,,,,,,,,30.49,0.,30.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,1,2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.018,0.005,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,2125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,0.011,0.014,,,,0.011,0.003,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,1,2127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.907,0.091,18.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,2127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.521,0.,6.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,1,2130,,,,,,,,,,,,,,,,,,,47.787,0.,47.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,2130,1,,,,,,,,,,,,,,,,,,,30.495,0.,30.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,1,2134,,,,,,,,,,,,,,,,,,,48.667,0.,48.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,2134,1,,,,,,,,,,,,,,,,,,,31.434,0.,31.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,1,2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.161,0.,19.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,2143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.611,0.068,6.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,1,2144,,,,,,,,,,,,,,,,,,,48.735,0.,48.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,2144,1,,,,,,,,,,,,,,,,,,,31.335,0.,31.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,1,2155,,,,,,,,,,,,,,,,,,,48.798,0.,48.798,,,,,,,,,,16.991,0.,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,2155,1,,,,,,,,,,,,,,,,,,,31.447,0.,31.447,,,,,,,,,,6.372,0.,6.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,1,2158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.095,0.003,20.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,2158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.801,0.007,6.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,1,2159,,,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,2159,1,,,,,,,,,,,,,,,,,,,,,,0.005,0.,0.005,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,1,2161,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,0.012,0.01,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,2161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,0.013,0.014,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,46,47,,,,,,,,,,,,,,,,,,,0.237,0.,0.237,0.003,0.,0.003,0.004,0.,0.004,0.129,0.011,0.012,0.267,0.,0.267,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,1,2165,,,,,,,,,,,,,,,,,,,48.824,0.,48.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2165,2165,1,,,,,,,,,,,,,,,,,,,31.639,0.,31.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,1,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,2170,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,1,2173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.69,0.,19.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,2173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.511,0.047,6.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,1,2176,,,,,,,,,,,,,,,,,,,49.318,0.,49.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,2176,1,,,,,,,,,,,,,,,,,,,31.877,0.,31.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,1,2186,,,,,,,,,,,,,,,,,,,49.386,0.,49.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,2186,1,,,,,,,,,,,,,,,,,,,31.696,0.,31.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,1,2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63,0.003,18.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,2188,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.284,0.007,6.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,1,2197,,,,,,,,,,,,,,,,,,,49.678,0.,49.679,,,,,,,0.127,0.014,0.009,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,2197,1,,,,,,,,,,,,,,,,,,,31.998,0.028,31.97,,,,,,,0.141,0.016,0.02,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1,2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.206,0.,18.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,2203,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.639,0.083,6.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1,2207,,,,,,,,,,,,,,,,,,,49.656,0.,49.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,2207,1,,,,,,,,,,,,,,,,,,,31.912,0.,31.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,1,2217,,,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,2217,1,,,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,1,2218,,,,,,,,,,,,,,,,,,,49.78,0.,49.78,,,,,,,,,,18.408,0.,18.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,2218,1,,,,,,,,,,,,,,,,,,,32.222,0.,32.222,,,,,,,,,,7.213,0.051,7.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,1,2228,,,,,,,,,,,,,,,,,,,49.692,0.,49.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,2228,1,,,,,,,,,,,,,,,,,,,31.907,0.003,31.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,1,2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131,0.015,0.008,18.564,0.,18.564,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,2233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,0.011,0.014,7.439,0.015,7.423,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,1,2236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,2236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,1,2239,,,,,,,,,,,,,,,,,,,49.864,0.,49.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,2239,1,,,,,,,,,,,,,,,,,,,31.973,0.,31.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,1,2242,,,,,,,,,,,,,,,,,,,49.268,0.,49.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,2242,1,,,,,,,,,,,,,,,,,,,31.233,0.011,31.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1,2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.017,0.003,21.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,2248,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.873,0.008,6.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,1,2249,,,,,,,,,,,,,,,,,,,50.12,0.,50.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,2249,1,,,,,,,,,,,,,,,,,,,32.134,0.,32.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,47,48,,,,,,,,,,,,,,,,,,,0.257,0.,0.257,0.003,0.,0.003,0.004,0.,0.004,0.13,0.015,0.008,0.271,0.,0.271,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,1,2260,,,,,,,,,,,,,,,,,,,50.302,0.,50.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,2260,1,,,,,,,,,,,,,,,,,,,32.257,0.,32.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,1,2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.116,0.007,21.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,2263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.146,0.011,7.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
