param 0-nm,param 1-n,param 2-m,param 3-input-size,param 4-output-size,param 5-num-rewrites,param kind,param n,Rewrite_for_gen real,Rewrite_for_gen sys,Rewrite_for_gen user,Rewrite_for_gen:etransitivity_for_sides real,Rewrite_for_gen:etransitivity_for_sides sys,Rewrite_for_gen:etransitivity_for_sides user,Rewrite_for_gen:generalize_hyps_for_rewriting real,Rewrite_for_gen:generalize_hyps_for_rewriting sys,Rewrite_for_gen:generalize_hyps_for_rewriting user,Rewrite_for_gen_skip_cbv real,Rewrite_for_gen_skip_cbv sys,Rewrite_for_gen_skip_cbv user,Rewrite_lhs_for-regression-quadratic real,Rewrite_lhs_for-regression-quadratic sys,Rewrite_lhs_for-regression-quadratic user,Rewrite_lhs_for_skip_cbv-regression-quadratic real,Rewrite_lhs_for_skip_cbv-regression-quadratic sys,Rewrite_lhs_for_skip_cbv-regression-quadratic user,autorewrite-regression-cubic real,autorewrite-regression-cubic sys,autorewrite-regression-cubic user,cbn-regression-cubic real,cbn-regression-cubic sys,cbn-regression-cubic user,cbv-regression-quadratic real,cbv-regression-quadratic sys,cbv-regression-quadratic user,cps+cbn-regression-quadratic real,cps+cbn-regression-quadratic sys,cps+cbn-regression-quadratic user,cps+cbv-regression-quadratic real,cps+cbv-regression-quadratic sys,cps+cbv-regression-quadratic user,cps+lazy-regression-quadratic real,cps+lazy-regression-quadratic sys,cps+lazy-regression-quadratic user,cps+native_compute native_compute compilation real,cps+native_compute native_compute conversion to native code real,cps+native_compute native_compute evaluation real,cps+native_compute native_compute reification real,cps+native_compute-regression-quadratic real,cps+native_compute-regression-quadratic sys,cps+native_compute-regression-quadratic user,cps+simpl-regression-quadratic real,cps+simpl-regression-quadratic sys,cps+simpl-regression-quadratic user,cps+vm_compute-regression-quadratic real,cps+vm_compute-regression-quadratic sys,cps+vm_compute-regression-quadratic user,do_reify_rhs_with:notypeclasses_refine real,do_reify_rhs_with:notypeclasses_refine sys,do_reify_rhs_with:notypeclasses_refine user,do_reify_rhs_with:reify_hint real,do_reify_rhs_with:reify_hint sys,do_reify_rhs_with:reify_hint user,do_rewrite_with:refine_interp_rewrite real,do_rewrite_with:refine_interp_rewrite sys,do_rewrite_with:refine_interp_rewrite user,do_rewrite_with:refine_trans real,do_rewrite_with:refine_trans sys,do_rewrite_with:refine_trans user,do_rewrite_with:vm_cast_no_check real,do_rewrite_with:vm_cast_no_check sys,do_rewrite_with:vm_cast_no_check user,final_cbv real,final_cbv sys,final_cbv user,lazy-regression-quadratic real,lazy-regression-quadratic sys,lazy-regression-quadratic user,native_compute(1) native_compute compilation real,native_compute(1) native_compute conversion to native code real,native_compute(1) native_compute evaluation real,native_compute(1) native_compute reification real,native_compute(1)-regression-quadratic real,native_compute(1)-regression-quadratic sys,native_compute(1)-regression-quadratic user,native_compute(2) native_compute compilation real,native_compute(2) native_compute conversion to native code real,native_compute(2) native_compute evaluation real,native_compute(2) native_compute reification real,native_compute(2)-regression-quadratic real,native_compute(2)-regression-quadratic sys,native_compute(2)-regression-quadratic user,prove_Wf real,prove_Wf sys,prove_Wf user,prove_Wf_with:refine real,prove_Wf_with:refine sys,prove_Wf_with:refine user,prove_Wf_with:reflexivity real,prove_Wf_with:reflexivity sys,prove_Wf_with:reflexivity user,prove_Wf_with:split real,prove_Wf_with:split sys,prove_Wf_with:split user,prove_Wf_with:vm_compute real,prove_Wf_with:vm_compute sys,prove_Wf_with:vm_compute user,reification real,reification sys,reification user,rewrite!-regression-cubic real,rewrite!-regression-cubic sys,rewrite!-regression-cubic user,rewrite_strat(bottomup)-regression-cubic real,rewrite_strat(bottomup)-regression-cubic sys,rewrite_strat(bottomup)-regression-cubic user,rewrite_strat(bottomup)-regression-exponential real,rewrite_strat(bottomup)-regression-exponential sys,rewrite_strat(bottomup)-regression-exponential user,"rewrite_strat(bottomup,bottomup)-regression-exponential real","rewrite_strat(bottomup,bottomup)-regression-exponential sys","rewrite_strat(bottomup,bottomup)-regression-exponential user",rewrite_strat(topdown)-regression-cubic real,rewrite_strat(topdown)-regression-cubic sys,rewrite_strat(topdown)-regression-cubic user,rewrite_strat(topdown)-regression-exponential real,rewrite_strat(topdown)-regression-exponential sys,rewrite_strat(topdown)-regression-exponential user,"rewrite_strat(topdown,bottomup)-regression-exponential real","rewrite_strat(topdown,bottomup)-regression-exponential sys","rewrite_strat(topdown,bottomup)-regression-exponential user",rewriting real,rewriting sys,rewriting user,setoid_rewrite-regression-cubic real,setoid_rewrite-regression-cubic sys,setoid_rewrite-regression-cubic user,simpl-regression-cubic real,simpl-regression-cubic sys,simpl-regression-cubic user,ssr-rewrite!-regression-cubic real,ssr-rewrite!-regression-cubic sys,ssr-rewrite!-regression-cubic user,vm_compute-regression-quadratic real,vm_compute-regression-quadratic sys,vm_compute-regression-quadratic user,vm_compute_and_unify_in_rewrite real,vm_compute_and_unify_in_rewrite sys,vm_compute_and_unify_in_rewrite user
82755,3,5517,165541,31,82755,Plus0Tree,,1.099,0.,1.099,0.,0.,0.,0.008,0.,0.008,,,,1.099,0.,1.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.148,0.,0.148,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.156,0.,0.156,,,,,,,,,,,,,,,,,,,,,,0.916,0.,0.916,,,,,,,,,,,,,0.895,0.,0.895
82770,3,5518,165571,31,82770,Plus0Tree,,1.095,0.,1.095,0.,0.,0.,0.007,0.,0.007,,,,1.095,0.,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.141,0.,0.141,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.02,0.,0.02,0.001,0.,0.001,0.,0.,0.,0.01,0.,0.01,0.003,0.,0.003,0.149,0.,0.149,,,,,,,,,,,,,,,,,,,,,,0.92,0.,0.92,,,,,,,,,,,,,0.897,0.,0.897
82782,5,1314,165691,127,82782,Plus0Tree,,1.241,0.,1.241,0.,0.,0.,0.008,0.,0.008,,,,1.242,0.,1.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.17,0.,0.17,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.025,0.,0.025,0.002,0.,0.002,0.,0.,0.,0.012,0.,0.012,0.004,0.,0.004,0.179,0.,0.179,,,,,,,,,,,,,,,,,,,,,,1.033,0.,1.033,,,,,,,,,,,,,1.004,0.,1.004
82785,3,5519,165601,31,82785,Plus0Tree,,1.096,0.,1.096,0.,0.,0.,0.007,0.,0.007,,,,1.096,0.,1.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.143,0.,0.143,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.154,0.,0.154,,,,,,,,,,,,,,,,,,,,,,0.916,0.,0.916,,,,,,,,,,,,,0.895,0.,0.895
82800,3,5520,165631,31,82800,Plus0Tree,,1.097,0.,1.097,0.,0.,0.,0.007,0.,0.007,,,,1.098,0.,1.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.146,0.,0.146,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.155,0.,0.155,,,,,,,,,,,,,,,,,,,,,,0.917,0.,0.917,,,,,,,,,,,,,0.895,0.,0.895
82815,3,5521,165661,31,82815,Plus0Tree,,1.091,0.003,1.087,0.,0.,0.,0.007,0.,0.007,,,,1.091,0.003,1.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.14,0.,0.14,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.003,0.,,,,,,,,,,,,,,,,,,0.02,0.,0.02,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.148,0.,0.148,,,,,,,,,,,,,,,,,,,,,,0.918,0.,0.917,,,,,,,,,,,,,0.894,0.,0.894
82830,3,5522,165691,31,82830,Plus0Tree,,1.103,0.,1.103,0.,0.,0.,0.007,0.,0.007,,,,1.104,0.,1.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.148,0.,0.148,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.02,0.,0.02,0.002,0.,0.002,0.,0.,0.,0.009,0.,0.009,0.003,0.,0.003,0.159,0.,0.159,,,,,,,,,,,,,,,,,,,,,,0.919,0.,0.919,,,,,,,,,,,,,0.895,0.,0.895
82845,3,5523,165721,31,82845,Plus0Tree,,1.102,0.,1.102,0.,0.,0.,0.007,0.,0.007,,,,1.102,0.,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.146,0.,0.146,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.154,0.,0.154,,,,,,,,,,,,,,,,,,,,,,0.923,0.,0.923,,,,,,,,,,,,,0.9,0.,0.9
82845,5,1315,165817,127,82845,Plus0Tree,,1.23,0.,1.228,0.,0.,0.,0.008,0.,0.008,,,,1.23,0.,1.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.16,0.,0.16,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,,,,,,,,,,,,,,,,,,0.025,0.,0.025,0.002,0.,0.002,0.,0.,0.,0.011,0.,0.011,0.005,0.,0.005,0.169,0.,0.169,,,,,,,,,,,,,,,,,,,,,,1.028,0.,1.028,,,,,,,,,,,,,0.999,0.,0.999
82860,3,5524,165751,31,82860,Plus0Tree,,1.094,0.,1.094,0.,0.,0.,0.007,0.,0.007,,,,1.094,0.,1.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.142,0.,0.142,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.15,0.,0.15,,,,,,,,,,,,,,,,,,,,,,0.918,0.,0.918,,,,,,,,,,,,,0.897,0.,0.897
82875,3,5525,165781,31,82875,Plus0Tree,,1.104,0.,1.104,0.,0.,0.,0.007,0.,0.007,,,,1.104,0.,1.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.148,0.,0.148,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.021,0.,0.021,0.002,0.,0.002,0.,0.,0.,0.01,0.,0.01,0.004,0.,0.004,0.159,0.,0.159,,,,,,,,,,,,,,,,,,,,,,0.919,0.,0.919,,,,,,,,,,,,,0.894,0.,0.894
82890,3,5526,165811,31,82890,Plus0Tree,,1.103,0.,1.102,0.,0.,0.,0.007,0.,0.007,,,,1.104,0.,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.144,0.,0.144,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.152,0.,0.152,,,,,,,,,,,,,,,,,,,,,,0.926,0.,0.925,,,,,,,,,,,,,0.902,0.,0.902
82905,3,5527,165841,31,82905,Plus0Tree,,1.095,0.,1.095,0.,0.,0.,0.007,0.,0.007,,,,1.095,0.,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.143,0.,0.143,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.151,0.,0.151,,,,,,,,,,,,,,,,,,,,,,0.919,0.,0.919,,,,,,,,,,,,,0.898,0.,0.898
82908,5,1316,165943,127,82908,Plus0Tree,,1.244,0.,1.244,0.,0.,0.,0.008,0.,0.008,,,,1.245,0.,1.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.159,0.,0.159,0.001,0.,0.001,0.004,0.,0.004,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.027,0.,0.027,0.002,0.,0.002,0.,0.,0.,0.013,0.,0.013,0.005,0.,0.005,0.168,0.,0.168,,,,,,,,,,,,,,,,,,,,,,1.046,0.,1.046,,,,,,,,,,,,,1.011,0.,1.011
82920,3,5528,165871,31,82920,Plus0Tree,,1.1,0.,1.1,0.,0.,0.,0.007,0.,0.007,,,,1.1,0.,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.144,0.,0.144,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.02,0.,0.02,0.001,0.,0.001,0.,0.,0.,0.009,0.,0.009,0.003,0.,0.003,0.155,0.,0.155,,,,,,,,,,,,,,,,,,,,,,0.919,0.,0.919,,,,,,,,,,,,,0.896,0.,0.896
82935,3,5529,165901,31,82935,Plus0Tree,,1.102,0.,1.102,0.,0.,0.,0.007,0.,0.007,,,,1.103,0.,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.151,0.,0.151,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.159,0.,0.159,,,,,,,,,,,,,,,,,,,,,,0.918,0.,0.918,,,,,,,,,,,,,0.897,0.,0.897
82950,3,5530,165931,31,82950,Plus0Tree,,1.105,0.,1.105,0.,0.,0.,0.007,0.,0.007,,,,1.106,0.,1.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.141,0.,0.141,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.02,0.,0.02,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.149,0.,0.149,,,,,,,,,,,,,,,,,,,,,,0.931,0.,0.931,,,,,,,,,,,,,0.907,0.,0.907
82965,3,5531,165961,31,82965,Plus0Tree,,1.095,0.,1.095,0.,0.,0.,0.007,0.,0.007,,,,1.095,0.,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.143,0.,0.143,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.151,0.,0.151,,,,,,,,,,,,,,,,,,,,,,0.918,0.,0.918,,,,,,,,,,,,,0.897,0.,0.897
82971,5,1317,166069,127,82971,Plus0Tree,,1.234,0.,1.234,0.,0.,0.,0.008,0.,0.008,,,,1.234,0.,1.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.156,0.,0.156,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,,,,,,,,,,,,,,,,,,0.024,0.,0.024,0.002,0.,0.002,0.,0.,0.,0.011,0.,0.011,0.005,0.,0.005,0.165,0.,0.165,,,,,,,,,,,,,,,,,,,,,,1.038,0.,1.038,,,,,,,,,,,,,1.007,0.,1.007
82980,3,5532,165991,31,82980,Plus0Tree,,1.117,0.,1.117,0.,0.,0.,0.007,0.,0.007,,,,1.117,0.,1.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.148,0.,0.148,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.156,0.,0.156,,,,,,,,,,,,,,,,,,,,,,0.935,0.,0.935,,,,,,,,,,,,,0.913,0.,0.913
82995,3,5533,166021,31,82995,Plus0Tree,,1.115,0.,1.115,0.,0.,0.,0.007,0.,0.007,,,,1.116,0.,1.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.15,0.,0.15,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.019,0.,0.019,0.001,0.,0.001,0.,0.,0.,0.009,0.,0.009,0.003,0.,0.003,0.158,0.,0.158,,,,,,,,,,,,,,,,,,,,,,0.933,0.,0.932,,,,,,,,,,,,,0.909,0.,0.909
83010,3,5534,166051,31,83010,Plus0Tree,,1.116,0.,1.116,0.,0.,0.,0.007,0.,0.007,,,,1.116,0.,1.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.154,0.,0.154,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.163,0.,0.163,,,,,,,,,,,,,,,,,,,,,,0.928,0.,0.928,,,,,,,,,,,,,0.907,0.,0.907
83025,3,5535,166081,31,83025,Plus0Tree,,1.113,0.,1.113,0.,0.,0.,0.007,0.,0.007,,,,1.113,0.,1.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.144,0.,0.144,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.025,0.,0.025,0.002,0.,0.002,0.,0.,0.,0.014,0.,0.014,0.004,0.,0.004,0.153,0.,0.153,,,,,,,,,,,,,,,,,,,,,,0.935,0.,0.935,,,,,,,,,,,,,0.906,0.,0.906
83034,5,1318,166195,127,83034,Plus0Tree,,1.236,0.,1.236,0.,0.,0.,0.009,0.,0.009,,,,1.236,0.,1.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.159,0.,0.159,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.024,0.,0.024,0.002,0.,0.002,0.,0.,0.,0.011,0.,0.011,0.004,0.,0.004,0.168,0.,0.168,,,,,,,,,,,,,,,,,,,,,,1.038,0.,1.038,,,,,,,,,,,,,1.006,0.,1.006
83040,3,5536,166111,31,83040,Plus0Tree,,1.115,0.003,1.111,0.,0.,0.,0.007,0.,0.007,,,,1.115,0.003,1.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.148,0.,0.148,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.159,0.,0.159,,,,,,,,,,,,,,,,,,,,,,0.93,0.003,0.926,,,,,,,,,,,,,0.909,0.003,0.905
83055,3,5537,166141,31,83055,Plus0Tree,,1.115,0.,1.115,0.,0.,0.,0.007,0.,0.007,,,,1.116,0.,1.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.151,0.,0.151,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.022,0.,0.022,0.002,0.,0.002,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.16,0.,0.16,,,,,,,,,,,,,,,,,,,,,,0.931,0.,0.931,,,,,,,,,,,,,0.904,0.,0.904
83070,3,5538,166171,31,83070,Plus0Tree,,1.109,0.,1.109,0.,0.,0.,0.007,0.,0.007,,,,1.109,0.,1.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.149,0.,0.149,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.157,0.,0.157,,,,,,,,,,,,,,,,,,,,,,0.927,0.,0.927,,,,,,,,,,,,,0.905,0.,0.905
83085,3,5539,166201,31,83085,Plus0Tree,,1.11,0.,1.11,0.,0.,0.,0.007,0.,0.007,,,,1.11,0.,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.145,0.,0.145,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.023,0.,0.023,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.153,0.,0.153,,,,,,,,,,,,,,,,,,,,,,0.931,0.,0.931,,,,,,,,,,,,,0.904,0.,0.904
83097,5,1319,166321,127,83097,Plus0Tree,,1.236,0.003,1.232,0.,0.,0.,0.008,0.,0.008,,,,1.236,0.003,1.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.16,0.,0.16,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.003,0.002,,,,,,,,,,,,,,,,,,0.024,0.,0.024,0.002,0.,0.002,0.,0.,0.,0.012,0.,0.012,0.004,0.,0.004,0.168,0.,0.168,,,,,,,,,,,,,,,,,,,,,,1.038,0.,1.038,,,,,,,,,,,,,1.009,0.,1.009
83100,3,5540,166231,31,83100,Plus0Tree,,1.11,0.,1.11,0.,0.,0.,0.007,0.,0.007,,,,1.111,0.,1.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.151,0.,0.151,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.159,0.,0.159,,,,,,,,,,,,,,,,,,,,,,0.926,0.,0.926,,,,,,,,,,,,,0.904,0.,0.904
83115,3,5541,166261,31,83115,Plus0Tree,,1.119,0.,1.119,0.,0.,0.,0.007,0.,0.007,,,,1.119,0.,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.151,0.,0.151,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.022,0.,0.022,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.16,0.,0.16,,,,,,,,,,,,,,,,,,,,,,0.934,0.,0.934,,,,,,,,,,,,,0.908,0.,0.908
83130,3,5542,166291,31,83130,Plus0Tree,,1.092,0.,1.092,0.,0.,0.,0.007,0.,0.007,,,,1.092,0.,1.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.139,0.,0.139,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.002,0.,0.002,0.,0.,0.,0.007,0.,0.007,0.004,0.,0.004,0.147,0.,0.147,,,,,,,,,,,,,,,,,,,,,,0.919,0.,0.919,,,,,,,,,,,,,0.897,0.,0.897
83145,3,5543,166321,31,83145,Plus0Tree,,1.103,0.,1.103,0.,0.,0.,0.007,0.,0.007,,,,1.103,0.,1.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.144,0.,0.144,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.02,0.,0.02,0.001,0.,0.001,0.,0.,0.,0.01,0.,0.01,0.003,0.,0.003,0.153,0.,0.153,,,,,,,,,,,,,,,,,,,,,,0.925,0.,0.925,,,,,,,,,,,,,0.901,0.,0.901
83160,3,5544,166351,31,83160,Plus0Tree,,1.096,0.,1.096,0.,0.,0.,0.007,0.,0.007,,,,1.097,0.,1.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.142,0.,0.142,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.017,0.,0.017,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.15,0.,0.15,,,,,,,,,,,,,,,,,,,,,,0.921,0.,0.921,,,,,,,,,,,,,0.9,0.,0.9
83160,5,1320,166447,127,83160,Plus0Tree,,1.24,0.,1.24,0.,0.,0.,0.008,0.,0.008,,,,1.24,0.,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.163,0.,0.163,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,,,,,,,,,,,,,,,,,,0.025,0.,0.025,0.002,0.,0.002,0.,0.,0.,0.011,0.,0.011,0.005,0.,0.005,0.171,0.,0.171,,,,,,,,,,,,,,,,,,,,,,1.039,0.,1.039,,,,,,,,,,,,,1.009,0.,1.009
83175,3,5545,166381,31,83175,Plus0Tree,,1.099,0.,1.098,0.,0.,0.,0.007,0.,0.007,,,,1.1,0.,1.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.145,0.,0.145,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.02,0.,0.02,0.001,0.,0.001,0.,0.,0.,0.01,0.,0.01,0.003,0.,0.003,0.153,0.,0.153,,,,,,,,,,,,,,,,,,,,,,0.92,0.,0.919,,,,,,,,,,,,,0.895,0.,0.895
83190,3,5546,166411,31,83190,Plus0Tree,,1.119,0.,1.119,0.,0.,0.,0.007,0.,0.007,,,,1.119,0.,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.151,0.,0.151,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.159,0.,0.159,,,,,,,,,,,,,,,,,,,,,,0.934,0.,0.934,,,,,,,,,,,,,0.912,0.,0.912
83205,3,5547,166441,31,83205,Plus0Tree,,1.119,0.,1.119,0.,0.,0.,0.008,0.,0.008,,,,1.119,0.,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.,0.,0.,0.141,0.,0.141,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,,,,,,,,,,,,,,,,,,0.021,0.,0.021,0.004,0.,0.004,0.,0.,0.,0.008,0.,0.008,0.004,0.,0.004,0.153,0.,0.153,,,,,,,,,,,,,,,,,,,,,,0.94,0.,0.94,,,,,,,,,,,,,0.915,0.,0.915
